sentence_id,words,labels
715,accuracy,ATTR
715,of,O
715,0.015,QUANT
715,for,O
715,165.5,O
715,GHz,O
715,(H-Pol).,O
716,The,O
716,algorithm,ENT
716,shall,O
716,produce,ACT
716,a,O
716,moisture,ENT
716,profile,ENT
716,that,O
716,has,O
716,a,O
716,horizontal,ATTR
716,reporting,ATTR
716,interval,ATTR
716,of,O
716,15,QUANT
716,km,QUANT
716,at,O
716,nadir.,O
717,The,O
717,algorithm,ENT
717,shall,O
717,produce,ACT
717,a,O
717,moisture,ENT
717,profile,ENT
717,that,O
717,has,O
717,a,O
717,vertical,ATTR
717,reporting,ATTR
717,interval,ATTR
717,from,O
717,the,O
717,surface,O
717,to,O
717,0.01,O
717,mb.,O
718,The,O
718,algorithm,ENT
718,shall,O
718,produce,ACT
718,a,O
718,moisture,ENT
718,profile,ENT
718,that,O
718,has,O
718,a,O
718,measurement,ATTR
718,precision,ATTR
718,of,O
718,0.6,QUANT
718,at,O
718,400,O
718,"mb,",O
718,60,QUANT
718,%,QUANT
718,at,O
718,500,O
718,"mb,",O
718,0.5,QUANT
718,at,QUANT
718,700,O
718,"mb,",O
718,and,O
718,30,QUANT
718,%,QUANT
718,at,O
718,900,O
718,mb,O
718,for,O
718,clear,O
718,sea,O
718,scenes.,O
719,The,O
719,algorithm,ENT
719,shall,O
719,produce,ACT
719,a,O
719,moisture,ENT
719,profile,ENT
719,that,O
719,has,O
719,a,O
719,measurement,ATTR
719,precision,ATTR
719,of,O
719,0.6,QUANT
719,at,O
719,400,O
719,"mb,",O
719,65,QUANT
719,%,QUANT
719,at,O
719,500,O
719,"mb,",O
719,0.6,QUANT
719,at,O
719,700,O
719,"mb,",O
719,and,O
719,30,QUANT
719,%,QUANT
719,at,O
719,900,O
719,mb,O
719,for,O
719,cloudy,O
719,sea,O
719,scenes.,O
720,The,O
720,algorithm,ENT
720,shall,O
720,produce,ACT
720,a,O
720,moisture,ENT
720,profile,ENT
720,that,O
720,has,O
720,a,O
720,measurement,ATTR
720,precision,ATTR
720,of,O
720,0.6,QUANT
720,at,O
720,400,O
720,"mb,",O
720,60,QUANT
720,%,QUANT
720,at,O
720,500,O
720,"mb,",O
720,0.5,QUANT
720,at,O
720,700,O
720,"mb,",O
720,and,O
720,50,QUANT
720,%,QUANT
720,at,O
720,900,O
720,mb,O
720,for,O
720,both,O
720,clear,O
720,and,O
720,cloudy,O
720,land,O
720,scenes.,O
721,The,O
721,algorithm,ENT
721,shall,O
721,produce,ACT
721,a,O
721,moisture,ENT
721,profile,ENT
721,that,O
721,has,O
721,a,O
721,measurement,ATTR
721,accuracy,ATTR
721,of,O
721,0.3,QUANT
721,at,O
721,400,O
721,"mb,",O
721,20,QUANT
721,%,QUANT
721,at,O
721,500,O
721,"mb,",O
721,0.2,QUANT
721,at,O
721,700,O
721,"mb,",O
721,and,O
721,20,QUANT
721,%,QUANT
721,at,O
721,900,O
721,mb,O
721,for,O
721,clear,O
721,sea,O
721,scenes.,O
722,The,O
722,algorithm,ENT
722,shall,O
722,produce,ACT
722,a,O
722,moisture,ENT
722,profile,ENT
722,that,O
722,has,O
722,a,O
722,measurement,ATTR
722,accuracy,ATTR
722,of,O
722,0.3,QUANT
722,at,O
722,400,O
722,"mb,",O
722,20,QUANT
722,%,QUANT
722,at,O
722,500,O
722,"mb,",O
722,0.1,QUANT
722,at,O
722,700,O
722,"mb,",O
722,and,O
722,20,QUANT
722,%,QUANT
722,at,O
722,900,O
722,mb,O
722,for,O
722,cloudy,O
722,sea,O
722,scenes.,O
723,The,O
723,algorithm,ENT
723,shall,O
723,produce,ACT
723,a,O
723,moisture,ENT
723,profile,ENT
723,that,O
723,has,O
723,a,O
723,measurement,ATTR
723,accuracy,ATTR
723,of,O
723,0.3,QUANT
723,at,O
723,400,O
723,"mb,",O
723,10,QUANT
723,%,QUANT
723,at,O
723,500,O
723,"mb,",O
723,0.1,QUANT
723,at,O
723,700,O
723,"mb,",O
723,and,O
723,20,QUANT
723,%,QUANT
723,at,O
723,900,O
723,mb,O
723,for,O
723,both,O
723,clear,O
723,and,O
723,cloudy,O
723,land,O
723,scenes.,O
724,The,O
724,algorithm,ENT
724,shall,O
724,produce,ACT
724,a,O
724,rain,ENT
724,rate,ENT
724,product,ENT
724,that,O
724,has,O
724,a,O
724,horizontal,ATTR
724,cell,ATTR
724,size,ATTR
724,of,O
724,15,QUANT
724,km,QUANT
724,at,O
724,nadir.,O
725,The,O
725,algorithm,ENT
725,shall,O
725,produce,ACT
725,a,O
725,rain,ENT
725,rate,ENT
725,product,ENT
725,that,O
725,has,O
725,a,O
725,measurement,ATTR
725,precision,ATTR
725,of,O
725,1,QUANT
725,mm/h,QUANT
725,over,O
725,sea,O
725,and,O
725,1.5,QUANT
725,mm/h,QUANT
725,over,O
725,land.,O
726,The,O
726,algorithm,ENT
726,shall,O
726,produce,ACT
726,a,O
726,rain,ENT
726,rate,ENT
726,product,ENT
726,that,O
726,has,O
726,a,O
726,measurement,ATTR
726,accuracy,ATTR
726,of,O
726,0.1,QUANT
726,mm/h,QUANT
726,over,O
726,sea,O
726,and,O
726,0.05,QUANT
726,mm/h,QUANT
726,over,O
726,land.,O
727,The,O
727,algorithm,ENT
727,shall,O
727,produce,ACT
727,a,O
727,rain,ENT
727,rate,ENT
727,product,ENT
727,that,O
727,has,O
727,a,O
727,probability,ATTR
727,of,ATTR
727,detection,ATTR
727,of,O
727,0.5,QUANT
727,over,O
727,sea,O
727,and,O
727,0.5,QUANT
727,over,O
727,land.,O
728,The,O
728,algorithm,ENT
728,shall,O
728,produce,ACT
728,a,O
728,rain,ENT
728,rate,ENT
728,product,ENT
728,that,O
728,has,O
728,a,O
728,FALSE,ATTR
728,alarm,ATTR
728,rate,ATTR
728,of,O
728,0.05,QUANT
728,over,O
728,sea,O
728,and,O
728,0.06,QUANT
728,over,O
728,land.,O
729,The,O
729,algorithm,ENT
729,shall,O
729,produce,ACT
729,a,O
729,rain,ENT
729,rate,ENT
729,product,ENT
729,that,O
729,has,O
729,a,O
729,Heidke,ATTR
729,Skill,ATTR
729,Score,ATTR
729,(HSS),ATTR
729,(-1,ATTR
729,-,ATTR
729,+1),ATTR
729,of,O
729,0.3,QUANT
729,over,O
729,sea,O
729,and,O
729,0.3,QUANT
729,over,O
729,land.,O
730,The,O
730,algorithm,ENT
730,shall,O
730,produce,ACT
730,a,O
730,sea,ENT
730,ice,ENT
730,concentration,ENT
730,product,ENT
730,that,O
730,has,O
730,a,O
730,horizontal,ATTR
730,reporting,ATTR
730,interval,ATTR
730,of,O
730,15,QUANT
730,km,QUANT
730,at,O
730,nadir.,O
731,The,O
731,algorithm,ENT
731,shall,O
731,produce,ACT
731,a,O
731,sea,ENT
731,ice,ENT
731,concentration,ENT
731,product,ENT
731,that,O
731,has,O
731,a,O
731,measurement,ATTR
731,precision,ATTR
731,of,O
731,0.25,QUANT
731,.,QUANT
732,The,O
732,algorithm,ENT
732,shall,O
732,produce,ACT
732,a,O
732,sea,ENT
732,ice,ENT
732,concentration,ENT
732,product,ENT
732,that,O
732,has,O
732,a,O
732,measurement,ATTR
732,accuracy,ATTR
732,0.1,QUANT
732,.,O
733,The,O
733,algorithm,ENT
733,shall,O
733,produce,ACT
733,a,O
733,snow,ENT
733,cover,ENT
733,product,ENT
733,that,O
733,has,O
733,a,O
733,horizontal,ATTR
733,cell,ATTR
733,size,ATTR
733,of,O
733,15,QUANT
733,km,QUANT
733,at,O
733,nadir.,O
734,The,O
734,algorithm,ENT
734,shall,O
734,produce,ACT
734,a,O
734,snow,ENT
734,cover,ENT
734,product,ENT
734,that,O
734,has,O
734,a,O
734,probability,ATTR
734,of,ATTR
734,detection,ATTR
734,(0,ATTR
734,,ATTR
734,1),ATTR
734,of,O
734,0.8,QUANT
734,.,O
735,The,O
735,algorithm,ENT
735,shall,O
735,produce,ACT
735,a,O
735,snow,ENT
735,cover,ENT
735,product,ENT
735,that,O
735,has,O
735,a,O
735,FALSE,ATTR
735,alarm,ATTR
735,ratio,ATTR
735,(0,ATTR
735,,ATTR
735,1),ATTR
735,of,O
735,0.1,QUANT
735,.,O
736,The,O
736,algorithm,ENT
736,shall,O
736,produce,ACT
736,a,O
736,snow,ENT
736,cover,ENT
736,product,ENT
736,that,O
736,has,O
736,a,O
736,Heidke,ATTR
736,Skill,ATTR
736,Score,ATTR
736,(-,ATTR
736,1,ATTR
736,-,ATTR
736,+1),ATTR
736,of,O
736,0.55,QUANT
736,.,O
737,The,O
737,algorithm,ENT
737,shall,O
737,produce,ACT
737,a,O
737,snow,ENT
737,water,ENT
737,equivalent,ENT
737,product,ENT
737,that,O
737,has,O
737,a,O
737,horizontal,ATTR
737,cell,ATTR
737,size,ATTR
737,of,O
737,15,QUANT
737,km,QUANT
737,at,O
737,nadir.,O
738,The,O
738,algorithm,ENT
738,shall,O
738,produce,ACT
738,a,O
738,snow,ENT
738,water,ENT
738,equivalent,ENT
738,product,ENT
738,that,O
738,has,O
738,a,O
738,measurement,ATTR
738,precision,ATTR
738,of,O
738,6,QUANT
738,cm,QUANT
738,.,O
739,The,O
739,algorithm,ENT
739,shall,O
739,produce,ACT
739,a,O
739,snow,ENT
739,water,ENT
739,equivalent,ENT
739,product,ENT
739,that,O
739,has,O
739,a,O
739,measurement,ATTR
739,accuracy,ATTR
739,of,O
739,3,QUANT
739,cm,QUANT
739,.,O
740,The,O
740,algorithm,ENT
740,shall,O
740,produce,ACT
740,a,O
740,temperature,ENT
740,profile,ENT
740,product,ENT
740,that,O
740,has,O
740,a,O
740,horizontal,ATTR
740,reporting,ATTR
740,interval,ATTR
740,of,O
740,15,QUANT
740,km,QUANT
740,at,O
740,nadir.,O
741,The,O
741,algorithm,ENT
741,shall,O
741,produce,ACT
741,a,O
741,temperature,ENT
741,profile,ENT
741,product,ENT
741,that,O
741,has,O
741,a,O
741,vertical,ATTR
741,reporting,ATTR
741,interval,ATTR
741,from,O
741,the,O
741,surface,O
741,to,O
741,0.01,O
741,mb.,O
742,The,O
742,algorithm,ENT
742,shall,O
742,produce,ACT
742,a,O
742,temperature,ENT
742,profile,ENT
742,product,ENT
742,that,O
742,has,O
742,a,O
742,measurement,ATTR
742,precision,ATTR
742,of,O
742,2,QUANT
742,K,QUANT
742,at,O
742,100,O
742,mb,O
742,for,O
742,clear,O
742,sea,O
742,scenes;,O
743,The,O
743,algorithm,ENT
743,shall,O
743,produce,ACT
743,a,O
743,temperature,ENT
743,profile,ENT
743,product,ENT
743,that,O
743,has,O
743,a,O
743,measurement,ATTR
743,precision,ATTR
743,of,O
743,2,QUANT
743,K,QUANT
743,at,O
743,300,O
743,mb,O
743,for,O
743,clear,O
743,sea,O
743,scenes;,O
744,The,O
744,algorithm,ENT
744,shall,O
744,produce,ACT
744,a,O
744,temperature,ENT
744,profile,ENT
744,product,ENT
744,that,O
744,has,O
744,a,O
744,measurement,ATTR
744,precision,ATTR
744,of,O
744,2,QUANT
744,K,QUANT
744,at,O
744,500,O
744,mb,O
744,for,O
744,clear,O
744,sea,O
744,scenes;,O
745,The,O
745,algorithm,ENT
745,shall,O
745,produce,ACT
745,a,O
745,temperature,ENT
745,profile,ENT
745,product,ENT
745,that,O
745,has,O
745,a,O
745,measurement,ATTR
745,precision,ATTR
745,of,O
745,3,QUANT
745,K,QUANT
745,at,O
745,900,O
745,mb,O
745,for,O
745,clear,O
745,sea,O
745,scenes;,O
746,The,O
746,algorithm,ENT
746,shall,O
746,produce,ACT
746,a,O
746,temperature,ENT
746,profile,ENT
746,product,ENT
746,that,O
746,has,O
746,a,O
746,measurement,ATTR
746,precision,ATTR
746,of,O
746,2,QUANT
746,K,QUANT
746,at,O
746,100,O
746,mb,O
746,for,O
746,cloudy,O
746,sea,O
746,scenes;,O
747,The,O
747,algorithm,ENT
747,shall,O
747,produce,ACT
747,a,O
747,temperature,ENT
747,profile,ENT
747,product,ENT
747,that,O
747,has,O
747,a,O
747,measurement,ATTR
747,precision,ATTR
747,of,O
747,2.5,QUANT
747,K,QUANT
747,at,O
747,300,O
747,mb,O
747,for,O
747,cloudy,O
747,sea,O
747,scenes;,O
750,The,O
750,algorithm,ENT
750,shall,O
750,produce,ACT
750,a,O
750,temperature,ENT
750,profile,ENT
750,product,ENT
750,that,O
750,has,O
750,a,O
750,measurement,ATTR
750,precision,ATTR
750,of,O
750,2.5,QUANT
750,K,QUANT
750,at,O
750,100,O
750,mb,O
750,for,O
750,rainy,O
750,sea,O
750,scenes;,O
751,The,O
751,algorithm,ENT
751,shall,O
751,produce,ACT
751,a,O
751,temperature,ENT
751,profile,ENT
751,product,ENT
751,that,O
751,has,O
751,a,O
751,measurement,ATTR
751,precision,ATTR
751,of,O
751,2.5,QUANT
751,K,QUANT
751,at,O
751,300,O
751,mb,O
751,for,O
751,rainy,O
751,sea,O
751,scenes;,O
748,The,O
748,algorithm,ENT
748,shall,O
748,produce,ACT
748,a,O
748,temperature,ENT
748,profile,ENT
748,product,ENT
748,that,O
748,has,O
748,a,O
748,measurement,ATTR
748,precision,ATTR
748,of,O
748,2,QUANT
748,K,QUANT
748,at,O
748,500,O
748,mb,O
748,for,O
748,cloudy,O
748,sea,O
748,scenes;,O
749,The,O
749,algorithm,ENT
749,shall,O
749,produce,ACT
749,a,O
749,temperature,ENT
749,profile,ENT
749,product,ENT
749,that,O
749,has,O
749,a,O
749,measurement,ATTR
749,precision,ATTR
749,of,O
749,3,QUANT
749,K,QUANT
749,at,O
749,900,O
749,mb,O
749,for,O
749,cloudy,O
749,sea,O
749,scenes;,O
752,The,O
752,algorithm,ENT
752,shall,O
752,produce,ACT
752,a,O
752,temperature,ENT
752,profile,ENT
752,product,ENT
752,that,O
752,has,O
752,a,O
752,measurement,ATTR
752,precision,ATTR
752,of,O
752,2.5,QUANT
752,K,QUANT
752,at,O
752,500,O
752,mb,O
752,for,O
752,rainy,O
752,sea,O
752,scenes;,O
753,The,O
753,algorithm,ENT
753,shall,O
753,produce,ACT
753,a,O
753,temperature,ENT
753,profile,ENT
753,product,ENT
753,that,O
753,has,O
753,a,O
753,measurement,ATTR
753,precision,ATTR
753,of,O
753,3.5,QUANT
753,K,QUANT
753,at,O
753,900,O
753,mb,O
753,for,O
753,rainy,O
753,sea,O
753,scenes;,O
754,The,O
754,algorithm,ENT
754,shall,O
754,produce,ACT
754,a,O
754,temperature,ENT
754,profile,ENT
754,product,ENT
754,that,O
754,has,O
754,a,O
754,measurement,ATTR
754,precision,ATTR
754,of,O
754,2,QUANT
754,K,QUANT
754,at,O
754,100,O
754,mb,O
754,for,O
754,clear,O
754,and,O
754,cloudy,O
754,land,O
754,scenes;,O
755,The,O
755,algorithm,ENT
755,shall,O
755,produce,ACT
755,a,O
755,temperature,ENT
755,profile,ENT
755,product,ENT
755,that,O
755,has,O
755,a,O
755,measurement,ATTR
755,precision,ATTR
755,of,O
755,2,QUANT
755,K,QUANT
755,at,O
755,300,O
755,mb,O
755,for,O
755,clear,O
755,and,O
755,cloudy,O
755,land,O
755,scenes;,O
756,The,O
756,algorithm,ENT
756,shall,O
756,produce,ACT
756,a,O
756,temperature,ENT
756,profile,ENT
756,product,ENT
756,that,O
756,has,O
756,a,O
756,measurement,ATTR
756,precision,ATTR
756,of,O
756,2.5,QUANT
756,K,QUANT
756,at,O
756,500,O
756,mb,O
756,for,O
756,clear,O
756,and,O
756,cloudy,O
756,land,O
756,scenes;,O
757,The,O
757,algorithm,ENT
757,shall,O
757,produce,ACT
757,a,O
757,temperature,ENT
757,profile,ENT
757,product,ENT
757,that,O
757,has,O
757,a,O
757,measurement,ATTR
757,precision,ATTR
757,of,O
757,5.5,QUANT
757,K,QUANT
757,at,O
757,900,O
757,mb,O
757,for,O
757,clear,O
757,and,O
757,cloudy,O
757,land,O
757,scenes;,O
758,The,O
758,algorithm,ENT
758,shall,O
758,produce,ACT
758,a,O
758,temperature,ENT
758,profile,ENT
758,product,ENT
758,that,O
758,has,O
758,a,O
758,measurement,ATTR
758,precision,ATTR
758,of,O
758,2.5,QUANT
758,K,QUANT
758,at,O
758,100,O
758,mb,O
758,for,O
758,rainy,O
758,land,O
758,scenes;,O
759,The,O
759,algorithm,ENT
759,shall,O
759,produce,ACT
759,a,O
759,temperature,ENT
759,profile,ENT
759,product,ENT
759,that,O
759,has,O
759,a,O
759,measurement,ATTR
759,precision,ATTR
759,of,O
759,2.5,QUANT
759,K,QUANT
759,at,O
759,300,O
759,mb,O
759,for,O
759,rainy,O
759,land,O
759,scenes;,O
760,The,O
760,algorithm,ENT
760,shall,O
760,produce,ACT
760,a,O
760,temperature,ENT
760,profile,ENT
760,product,ENT
760,that,O
760,has,O
760,a,O
760,measurement,ATTR
760,precision,ATTR
760,of,O
760,3,QUANT
760,K,QUANT
760,at,O
760,500,O
760,mb,O
760,for,O
760,rainy,O
760,land,O
760,scenes;,O
761,The,O
761,algorithm,ENT
761,shall,O
761,produce,ACT
761,a,O
761,temperature,ENT
761,profile,ENT
761,product,ENT
761,that,O
761,has,O
761,a,O
761,measurement,ATTR
761,precision,ATTR
761,of,O
761,5.5,QUANT
761,K,QUANT
761,at,O
761,900,O
761,mb,O
761,for,O
761,rainy,O
761,land,O
761,scenes.,O
762,The,O
762,algorithm,ENT
762,shall,O
762,produce,ACT
762,a,O
762,temperature,ENT
762,profile,ENT
762,product,ENT
762,that,O
762,has,O
762,a,O
762,measurement,ATTR
762,accuracy,ATTR
762,of,O
762,0.2,QUANT
762,K,QUANT
762,at,O
762,100,O
762,mb,O
762,for,O
762,clear,O
762,sea,O
762,scenes.,O
763,The,O
763,algorithm,ENT
763,shall,O
763,produce,ACT
763,a,O
763,temperature,ENT
763,profile,ENT
763,product,ENT
763,that,O
763,has,O
763,a,O
763,measurement,ATTR
763,accuracy,ATTR
763,of,O
763,0.5,QUANT
763,K,QUANT
763,at,O
763,300,O
763,mb,O
763,for,O
763,clear,O
763,sea,O
763,scenes.,O
764,The,O
764,algorithm,ENT
764,shall,O
764,produce,ACT
764,a,O
764,temperature,ENT
764,profile,ENT
764,product,ENT
764,that,O
764,has,O
764,a,O
764,measurement,ATTR
764,accuracy,ATTR
764,of,O
764,0.2,QUANT
764,K,QUANT
764,at,O
764,500,O
764,mb,O
764,for,O
764,clear,O
764,sea,O
764,scenes;,O
765,The,O
765,algorithm,ENT
765,shall,O
765,produce,ACT
765,a,O
765,temperature,ENT
765,profile,ENT
765,product,ENT
765,that,O
765,has,O
765,a,O
765,measurement,ATTR
765,accuracy,ATTR
765,of,O
765,1.5,QUANT
765,K,QUANT
765,at,O
765,900,O
765,mb,O
765,for,O
765,clear,O
765,sea,O
765,scenes;,O
766,The,O
766,algorithm,ENT
766,shall,O
766,produce,ACT
766,a,O
766,temperature,ENT
766,profile,ENT
766,product,ENT
766,that,O
766,has,O
766,a,O
766,measurement,ATTR
766,accuracy,ATTR
766,of,O
766,0.8,QUANT
766,K,QUANT
766,at,O
766,100,O
766,mb,O
766,for,O
766,cloudy,O
766,sea,O
766,scenes;,O
767,The,O
767,algorithm,ENT
767,shall,O
767,produce,ACT
767,a,O
767,temperature,ENT
767,profile,ENT
767,product,ENT
767,that,O
767,has,O
767,a,O
767,measurement,ATTR
767,accuracy,ATTR
767,of,O
767,0.8,QUANT
767,K,QUANT
767,at,O
767,300,O
767,mb,O
767,for,O
767,cloudy,O
767,sea,O
767,scenes;,O
768,The,O
768,algorithm,ENT
768,shall,O
768,produce,ACT
768,a,O
768,temperature,ENT
768,profile,ENT
768,product,ENT
768,that,O
768,has,O
768,a,O
768,measurement,ATTR
768,accuracy,ATTR
768,of,O
768,0.6,QUANT
768,K,QUANT
768,at,O
768,500,O
768,mb,O
768,for,O
768,cloudy,O
768,sea,O
768,scenes;,O
769,The,O
769,algorithm,ENT
769,shall,O
769,produce,ACT
769,a,O
769,temperature,ENT
769,profile,ENT
769,product,ENT
769,that,O
769,has,O
769,a,O
769,measurement,ATTR
769,accuracy,ATTR
769,of,O
769,2,QUANT
769,K,QUANT
769,at,O
769,900,O
769,mb,O
769,for,O
769,cloudy,O
769,sea,O
769,scenes;,O
770,The,O
770,algorithm,ENT
770,shall,O
770,produce,ACT
770,a,O
770,temperature,ENT
770,profile,ENT
770,product,ENT
770,that,O
770,has,O
770,a,O
770,measurement,ATTR
770,accuracy,ATTR
770,of,O
770,1,QUANT
770,K,QUANT
770,at,O
770,100,O
770,mb,O
770,for,O
770,rainy,O
770,sea,O
770,scenes;,O
771,The,O
771,algorithm,ENT
771,shall,O
771,produce,ACT
771,a,O
771,temperature,ENT
771,profile,ENT
771,product,ENT
771,that,O
771,has,O
771,a,O
771,measurement,ATTR
771,accuracy,ATTR
771,of,O
771,1.5,QUANT
771,K,QUANT
771,at,O
771,300,O
771,mb,O
771,for,O
771,rainy,O
771,sea,O
771,scenes;,O
772,The,O
772,algorithm,ENT
772,shall,O
772,produce,ACT
772,a,O
772,temperature,ENT
772,profile,ENT
772,product,ENT
772,that,O
772,has,O
772,a,O
772,measurement,ATTR
772,accuracy,ATTR
772,of,O
772,2,QUANT
772,K,QUANT
772,at,O
772,500,O
772,mb,O
772,for,O
772,rainy,O
772,sea,O
772,scenes;,O
773,The,O
773,algorithm,ENT
773,shall,O
773,produce,ACT
773,a,O
773,temperature,ENT
773,profile,ENT
773,product,ENT
773,that,O
773,has,O
773,a,O
773,measurement,ATTR
773,accuracy,ATTR
773,of,O
773,2,QUANT
773,K,QUANT
773,at,O
773,900,O
773,mb,O
773,for,O
773,rainy,O
773,sea,O
773,scenes;,O
774,The,O
774,algorithm,ENT
774,shall,O
774,produce,ACT
774,a,O
774,temperature,ENT
774,profile,ENT
774,product,ENT
774,that,O
774,has,O
774,a,O
774,measurement,ATTR
774,accuracy,ATTR
774,of,O
774,0.5,QUANT
774,K,QUANT
774,at,O
774,100,O
774,mb,O
774,for,O
774,clear,O
774,and,O
774,cloudy,O
774,land,O
774,scenes;,O
775,The,O
775,algorithm,ENT
775,shall,O
775,produce,ACT
775,a,O
775,temperature,ENT
775,profile,ENT
775,product,ENT
775,that,O
775,has,O
775,a,O
775,measurement,ATTR
775,accuracy,ATTR
775,of,O
775,0.8,QUANT
775,K,QUANT
775,at,O
775,300,O
775,mb,O
775,for,O
775,clear,O
775,and,O
775,cloudy,O
775,land,O
775,scenes;,O
776,The,O
776,algorithm,ENT
776,shall,O
776,produce,ACT
776,a,O
776,temperature,ENT
776,profile,ENT
776,product,ENT
776,that,O
776,has,O
776,a,O
776,measurement,ATTR
776,accuracy,ATTR
776,of,O
776,0.2,QUANT
776,K,QUANT
776,at,O
776,500,O
776,mb,O
776,for,O
776,clear,O
776,and,O
776,cloudy,O
776,land,O
776,scenes;,O
777,The,O
777,algorithm,ENT
777,shall,O
777,produce,ACT
777,a,O
777,temperature,ENT
777,profile,ENT
777,product,ENT
777,that,O
777,has,O
777,a,O
777,measurement,ATTR
777,accuracy,ATTR
777,of,O
777,2.5,QUANT
777,K,QUANT
777,at,O
777,900,O
777,mb,O
777,for,O
777,clear,O
777,and,O
777,cloudy,O
777,land,O
777,scenes;,O
778,The,O
778,algorithm,ENT
778,shall,O
778,produce,ACT
778,a,O
778,temperature,ENT
778,profile,ENT
778,product,ENT
778,that,O
778,has,O
778,a,O
778,measurement,ATTR
778,accuracy,ATTR
778,of,O
778,1.5,QUANT
778,K,QUANT
778,at,O
778,100,O
778,mb,O
778,for,O
778,rainy,O
778,land,O
778,scenes;,O
779,The,O
779,algorithm,ENT
779,shall,O
779,produce,ACT
779,a,O
779,temperature,ENT
779,profile,ENT
779,product,ENT
779,that,O
779,has,O
779,a,O
779,measurement,ATTR
779,accuracy,ATTR
779,of,O
779,1,QUANT
779,K,QUANT
779,at,O
779,300,O
779,mb,O
779,for,O
779,rainy,O
779,land,O
779,scenes;,O
780,The,O
780,algorithm,ENT
780,shall,O
780,produce,ACT
780,a,O
780,temperature,ENT
780,profile,ENT
780,product,ENT
780,that,O
780,has,O
780,a,O
780,measurement,ATTR
780,accuracy,ATTR
780,of,O
780,0.5,QUANT
780,K,QUANT
780,at,O
780,500,O
780,mb,O
780,for,O
780,rainy,O
780,land,O
780,scenes;,O
781,The,O
781,algorithm,ENT
781,shall,O
781,produce,ACT
781,a,O
781,TPW,ENT
781,product,ENT
781,that,O
781,has,O
781,a,O
781,horizontal,ATTR
781,cell,ATTR
781,size,ATTR
781,of,O
781,15,QUANT
781,km,QUANT
781,at,O
781,nadir.,O
782,The,O
782,algorithm,ENT
782,shall,O
782,produce,ACT
782,a,O
782,TPW,ENT
782,product,ENT
782,that,O
782,has,O
782,a,O
782,measurement,ATTR
782,precision,ATTR
782,of,O
782,2.5,QUANT
782,mm,QUANT
782,for,O
782,clear,O
782,and,O
782,cloudy,O
782,scenes,O
782,over,O
782,the,O
782,"sea,",O
783,The,O
783,algorithm,ENT
783,shall,O
783,produce,O
783,a,O
783,TPW,ENT
783,product,ENT
783,that,O
783,has,O
783,a,O
783,measurement,ATTR
783,precision,ATTR
783,of,O
783,2,QUANT
783,mm,QUANT
783,for,ACT
783,clear,ACT
783,and,ACT
783,cloudy,ACT
783,scenes,ACT
783,over,ACT
783,sea,ACT
783,"ice,",O
784,The,O
784,algorithm,ENT
784,shall,O
784,produce,ACT
784,a,O
784,TPW,ENT
784,product,ENT
784,that,O
784,has,O
784,a,O
784,measurement,ATTR
784,precision,ATTR
784,of,O
784,5.5,QUANT
784,mm,QUANT
784,for,O
784,clear,O
784,and,O
784,cloudy,O
784,scenes,O
784,over,O
784,"land,",O
784,and,O
785,The,O
785,algorithm,ENT
785,shall,O
785,produce,ACT
785,a,O
785,TPW,ENT
785,product,ENT
785,that,O
785,has,O
785,a,O
785,measurement,ATTR
785,precision,ATTR
785,of,O
785,2,QUANT
785,mm,QUANT
785,for,O
785,clear,O
785,and,O
785,cloudy,O
785,scenes,O
785,over,O
785,snow.,O
786,The,O
786,algorithm,ENT
786,shall,O
786,produce,ACT
786,a,O
786,TPW,ENT
786,product,ENT
786,that,O
786,has,O
786,an,O
786,accuracy,ATTR
786,of,O
786,1.5,QUANT
786,mm,QUANT
786,for,O
786,clear,O
786,scenes,O
786,over,O
786,the,O
786,"sea,",O
787,The,O
787,algorithm,ENT
787,shall,O
787,produce,ACT
787,a,O
787,TPW,ENT
787,product,ENT
787,that,O
787,has,O
787,an,O
787,accuracy,ATTR
787,of,O
787,0.5,QUANT
787,mm,QUANT
787,for,O
787,cloudy,O
787,scenes,O
787,over,O
787,the,O
787,"sea,",O
788,The,O
788,algorithm,ENT
788,shall,O
788,produce,ACT
788,a,O
788,TPW,ENT
788,product,ENT
788,that,O
788,has,O
788,an,O
788,accuracy,ATTR
788,of,O
788,2,QUANT
788,mm,QUANT
788,for,O
788,both,O
788,clear,O
788,and,O
788,cloudy,O
788,scenes,O
788,over,O
788,sea,O
788,"ice,",O
789,The,O
789,algorithm,ENT
789,shall,O
789,produce,ACT
789,a,O
789,TPW,ENT
789,product,ENT
789,that,O
789,has,O
789,an,O
789,accuracy,ATTR
789,of,O
789,2.5,QUANT
789,mm,QUANT
789,for,O
789,both,O
789,clear,O
789,and,O
789,cloudy,O
789,scenes,O
789,over,O
789,"land,",O
789,and,O
790,The,O
790,algorithm,ENT
790,shall,O
790,produce,ACT
790,a,O
790,TPW,ENT
790,product,ENT
790,that,O
790,has,O
790,an,O
790,accuracy,ATTR
790,of,O
790,0.5,QUANT
790,mm,QUANT
790,for,O
790,both,O
790,clear,O
790,and,O
790,cloudy,O
790,scenes,O
790,over,O
790,snow.,O
791,The,O
791,algorithm,ENT
791,shall,O
791,produce,ACT
791,a,O
791,TPW,ENT
791,product,ENT
791,that,O
791,has,O
791,a,O
791,measurement,ATTR
791,uncertainty,ATTR
791,of,O
791,2.5,QUANT
